time alt
1.356070300157978 86.27279921835945
1.3610742496050554 86.89071384381093
1.366078199052133 87.51005578641855
1.3710821484992102 88.13081291493445
1.3760860979462877 88.75297309578461
1.381090047393365 89.3765241931528
1.3860939968404424 90.00145406906431
1.39109794628752 90.62775058346921
1.3961018957345972 91.25540159432548
1.4011058451816747 91.88439495768166
1.4061097946287522 92.51471852775933
1.4111137440758295 93.14632698707597
1.416117693522907 93.77917501581602
1.4211216429699842 94.41321729260625
1.4261255924170617 95.0484084952865
1.4311295418641392 95.68470330167573
1.4361334913112165 96.32205639033349
1.441137440758294 96.96042244131648
1.4461413902053712 97.59975613693048
1.4511453396524487 98.24001216247737
1.4561492890995262 98.88114520699733
1.4611532385466035 99.52307093682776
1.466157187993681 100.16570502980204
1.4711611374407585 100.80896317763815
1.4761650868878358 101.45276108830991
1.4811690363349133 102.09701448840056
1.4861729857819905 102.7416391254385
1.491176935229068 103.3865507702151
1.4961808846761455 104.03166521908426
1.5011848341232228 104.67694020954384
1.5061887835703003 105.32233349345472
1.5111927330173778 105.96780283761102
1.516196682464455 106.61330602430571
1.5212006319115325 107.25880091116457
1.5262045813586098 107.90424529525765
1.5312085308056873 108.54959699468345
1.5362124802527648 109.19481384854772
1.541216429699842 109.83985371693825
1.5462203791469196 110.48467448089552
1.551224328593997 111.12926005772759
1.5562282780410743 111.77359437268358
1.5612322274881518 112.41766135893873
1.566236176935229 113.06144495757906
1.5712401263823066 113.70492911758524
1.576244075829384 114.34809779581609
1.5812480252764614 114.99093495699137
1.5862519747235388 115.63342457367406
1.5912559241706163 116.27555062625206
1.5962598736176936 116.91729710291928
1.601263823064771 117.55865803507537
1.6062677725118484 118.19962745692341
1.6112717219589259 118.84019940546247
1.6162756714060034 119.48036792048009
1.6212796208530806 120.12013321337584
1.6262835703001581 120.75949549528015
1.6312875197472354 121.39845497705471
1.636291469194313 122.03701186929293
1.6412954186413904 122.67516638232028
1.6462993680884677 123.31291872619482
1.6513033175355452 123.95026911070754
1.6563072669826227 124.58721774538277
1.6613112164297 125.22376483947866
1.6663151658767774 125.85991060198754
1.6713191153238547 126.49565524163636
1.6763230647709322 127.13099896688709
1.6813270142180097 127.76594198593715
1.686330963665087 128.4004845067198
1.6913349131121644 129.03462673690458
1.696338862559242 129.6683688838977
1.7013428120063192 130.30171115484242
1.7063467614533967 130.93465375661955
1.711350710900474 131.5671968958478
1.7163546603475515 132.1993407788841
1.721358609794629 132.8310856118242
1.7263625592417062 133.4624316005029
1.7313665086887837 134.09337895049455
1.7363704581358612 134.72392786711347
1.7413744075829385 135.35407855541425
1.746378357030016 135.9838312201922
1.7513823064770933 136.61318606598385
1.7563862559241707 137.2421432970672
1.7613902053712482 137.8707031174622
1.7663941548183255 138.49886573093113
1.771398104265403 139.126631340979
1.7764020537124803 139.75400015085398
1.7814060031595578 140.38097236354773
1.7864099526066353 141.00754818179587
1.7914139020537125 141.6337278080783
1.79641785150079 142.25951144461968
1.8014218009478675 142.8848992933897
1.8064257503949448 143.50989155610364
1.8114296998420223 144.1344884342226
1.8164336492890996 144.75869012895396
1.821437598736177 145.38249684125182
1.8264415481832545 146.00590877181733
1.8314454976303318 146.62892612109906
1.8364494470774093 147.2515490892934
1.8414533965244868 147.87377787634506
1.846457345971564 148.49561268194725
1.8514612954186416 149.11705370554225
1.8564652448657188 149.7381011463217
1.8614691943127963 150.358755203227
1.8664731437598738 150.97901607494967
1.871477093206951 151.5988839599318
1.8764810426540286 152.21835905636644
1.881484992101106 152.8374415621978
1.8864889415481834 153.45613167512187
1.8914928909952609 154.07442959258668
1.8964968404423381 154.69233551179266
1.9015007898894156 155.30984962969308
1.9065047393364931 155.92697214299437
1.9115086887835704 156.54370324815656
1.9165126382306479 157.16004314139357
1.9215165876777252 157.7759920186737
1.9265205371248026 158.39155007571986
1.9315244865718801 159.0067175080101
1.9365284360189574 159.62149451077784
1.941532385466035 160.23588127901232
1.9465363349131124 160.849878007459
1.9515402843601897 161.46348489061987
1.9565442338072672 162.07670212275377
1.9615481832543444 162.68952989787695
1.966552132701422 163.30196840976322
1.9715560821484994 163.91401785194444
1.9765600315955767 164.52567841771085
1.9815639810426542 165.1369503001115
1.9865679304897317 165.74783369195447
1.991571879936809 166.3583287858074
1.9965758293838864 166.96843577399778
2.0015797788309637 167.57815484861325
2.0065837282780414 168.18748620150208
2.0115876777251187 168.79643002427343
2.016591627172196 169.4049865082978
2.0215955766192732 170.01315584470737
2.026599526066351 170.62093822439627
2.0316034755134282 171.22833383802106
2.0366074249605055 171.835342876001
2.0416113744075832 172.44196552851844
2.0466153238546605 173.04820198551923
2.0516192733017378 173.65405243671296
2.0566232227488155 174.25951707157344
2.0616271721958928 174.86459607933895
2.06663112164297 175.46928964901267
2.0716350710900477 176.07359796936296
2.076639020537125 176.6775212289238
2.0816429699842023 177.2810596159951
2.0866469194312796 177.884213318643
2.0916508688783573 178.4869825247003
2.0966548183254345 179.08936742176678
2.101658767772512 179.69136819720956
2.1066627172195895 180.29298503816338
2.111666666666667 180.89421813153106
2.116670616113744 181.4950676639838
2.121674565560822 182.09553382196145
2.126678515007899 182.695616791673
2.1316824644549763 183.29531675909675
2.136686413902054 183.89463390998085
2.1416903633491313 184.49356842984352
2.1466943127962086 185.09212050397338
2.1516982622432863 185.69029031742986
2.1567022116903636 186.28807805504348
2.161706161137441 186.8854839014163
2.166710110584518 187.4825080409221
2.171714060031596 188.0791506577069
2.176718009478673 188.67541193568906
2.1817219589257504 189.27129205855988
2.186725908372828 189.86679120978377
2.1917298578199054 190.46190957259864
2.1967338072669826 191.05664733001626
2.2017377567140604 191.65100466482252
2.2067417061611376 192.24498175957785
2.211745655608215 192.8385787966175
