t, a
0, 0
1.5e-4, 0
3.5e-4, 0
5.5e-4, 0
7.5e-4, 0
9.5e-4, 0
0.00115, 0
0.00135, 0
0.00155, 0
0.00175, 0
0.00195, 0
0.00215, 3.9666e-8
0.00235, 1.4881e-7
0.00255, 3.7527e-7
0.00275, 7.6234e-7
0.00295, 1.3534e-6
0.00315, 2.1916e-6
0.00335, 3.3205e-6
0.00355, 4.7833e-6
0.00375, 6.6378e-6
0.00395, 8.9272e-6
0.00415, 1.1695e-5
0.00435, 1.4984e-5
0.00455, 1.8839e-5
0.00475, 2.3301e-5
0.00495, 2.8416e-5
0.00515, 3.4225e-5
0.00535, 4.0772e-5
0.00555, 4.8102e-5
0.00575, 5.6256e-5
0.00595, 6.5278e-5
0.00615, 7.5212e-5
0.00635, 8.61e-5
0.00655, 9.7987e-5
0.00675, 1.1092e-4
0.00695, 1.2493e-4
0.00715, 1.4007e-4
0.00735, 1.5638e-4
0.00755, 1.7391e-4
0.00775, 1.927e-4
0.00795, 2.1279e-4
0.00815, 2.3422e-4
0.00835, 2.5704e-4
0.00855, 2.8129e-4
0.00875, 3.0702e-4
0.00895, 3.3426e-4
0.00915, 3.6307e-4
0.00935, 3.9348e-4
0.00955, 4.2554e-4
0.00975, 4.5929e-4
0.00995, 4.9478e-4
0.01015, 5.3204e-4
0.01035, 5.7113e-4
0.01055, 6.1208e-4
0.01075, 6.5494e-4
0.01095, 6.9975e-4
0.01115, 7.4656e-4
0.01135, 7.954e-4
0.01155, 8.4632e-4
0.01175, 8.9937e-4
0.01195, 9.5459e-4
0.01215, 0.001012
0.01235, 0.0010717
0.01255, 0.0011337
0.01275, 0.001198
0.01295, 0.0012647
0.01315, 0.0013339
0.01335, 0.0014055
0.01355, 0.0014796
0.01375, 0.0015563
0.01395, 0.0016356
0.01415, 0.0017175
0.01435, 0.0018021
0.01455, 0.0018895
0.01475, 0.0019796
0.01495, 0.0020725
0.01515, 0.0021683
0.01535, 0.0022669
0.01555, 0.0023684
0.01575, 0.0024728
0.01595, 0.00258
0.01615, 0.0026902
0.01635, 0.0028032
0.01655, 0.0029191
0.01675, 0.0030379
0.01695, 0.0031597
0.01715, 0.0032843
0.01735, 0.0034118
0.01755, 0.0035423
0.01775, 0.0036757
0.01795, 0.003812
0.01815, 0.0039513
0.01835, 0.0040935
0.01855, 0.0042386
0.01875, 0.0043867
0.01895, 0.0045378
0.01915, 0.0046918
0.01935, 0.0048488
0.01955, 0.0050087
0.01975, 0.0051716
0.01995, 0.0053375
0.02015, 0.0055064
0.02035, 0.0056783
0.02055, 0.0058532
0.02075, 0.0060311
0.02095, 0.0062119
0.02115, 0.0063958
0.02135, 0.0065827
0.02155, 0.0067727
0.02175, 0.0069656
0.02195, 0.0071616
0.02215, 0.0073607
0.02235, 0.0075627
0.02255, 0.0077679
0.02275, 0.007976
0.02295, 0.0081873
0.02315, 0.0084015
0.02335, 0.0086189
0.02355, 0.0088393
0.02375, 0.0090628
0.02395, 0.0092894
0.02415, 0.0095191
0.02435, 0.0097519
0.02455, 0.0099878
0.02475, 0.010227
0.02495, 0.010469
0.02515, 0.010714
0.02535, 0.010962
0.02555, 0.011214
0.02575, 0.011468
0.02595, 0.011726
0.02615, 0.011987
0.02635, 0.012251
0.02655, 0.012518
0.02675, 0.012788
0.02695, 0.013062
0.02715, 0.013338
0.02735, 0.013618
0.02755, 0.013901
0.02775, 0.014187
0.02795, 0.014477
0.02815, 0.014769
0.02835, 0.015065
0.02855, 0.015364
0.02875, 0.015666
0.02895, 0.015971
0.02915, 0.01628
0.02935, 0.016591
0.02955, 0.016906
0.02975, 0.017225
0.02995, 0.017546
0.03015, 0.017871
0.03035, 0.018199
0.03055, 0.01853
0.03075, 0.018864
0.03095, 0.019202
0.03115, 0.019543
0.03135, 0.019887
0.03155, 0.020235
0.03175, 0.020586
0.03195, 0.02094
0.03215, 0.021297
0.03235, 0.021658
0.03255, 0.022022
0.03275, 0.022389
0.03295, 0.02276
0.03315, 0.023134
0.03335, 0.023511
0.03355, 0.023892
0.03375, 0.024276
0.03395, 0.024663
0.03415, 0.025053
0.03435, 0.025447
0.03455, 0.025845
0.03475, 0.026245
0.03495, 0.026649
0.03515, 0.027057
0.03535, 0.027467
0.03555, 0.027882
0.03575, 0.028299
0.03595, 0.02872
0.03615, 0.029144
0.03635, 0.029572
0.03655, 0.030003
0.03675, 0.030438
0.03695, 0.030876
0.03715, 0.031317
0.03735, 0.031762
0.03755, 0.03221
0.03775, 0.032662
0.03795, 0.033117
0.03815, 0.033575
0.03835, 0.034037
0.03855, 0.034503
0.03875, 0.034972
0.03895, 0.035444
0.03915, 0.03592
0.03935, 0.036399
0.03955, 0.036882
0.03975, 0.037368
0.03995, 0.037858
0.04015, 0.038351
0.04035, 0.038848
0.04055, 0.039349
0.04075, 0.039852
0.04095, 0.04036
0.04115, 0.04087
0.04135, 0.041385
0.04155, 0.041903
0.04175, 0.042424
0.04195, 0.042949
0.04215, 0.043478
0.04235, 0.04401
0.04255, 0.044545
0.04275, 0.045085
0.04295, 0.045627
0.04315, 0.046174
0.04335, 0.046724
0.04355, 0.047277
0.04375, 0.047834
0.04395, 0.048395
0.04415, 0.048959
0.04435, 0.049527
0.04455, 0.050099
0.04475, 0.050674
0.04495, 0.051253
0.04515, 0.051835
0.04535, 0.052421
0.04555, 0.053011
0.04575, 0.053604
0.04595, 0.054201
0.04615, 0.054801
0.04635, 0.055406
0.04655, 0.056013
0.04675, 0.056625
0.04695, 0.05724
0.04715, 0.057859
0.04735, 0.058482
0.04755, 0.059108
0.04775, 0.059738
0.04795, 0.060371
0.04815, 0.061009
0.04835, 0.06165
0.04855, 0.062295
0.04875, 0.062943
0.04895, 0.063595
0.04915, 0.064251
0.04935, 0.064911
0.04955, 0.065574
0.04975, 0.066241
0.04995, 0.066912
0.05015, 0.067587
0.05035, 0.068265
0.05055, 0.068948
0.05075, 0.069634
0.05095, 0.070323
0.05115, 0.071017
0.05135, 0.071714
0.05155, 0.072415
0.05175, 0.07312
0.05195, 0.073829
0.05215, 0.074541
0.05235, 0.075257
0.05255, 0.075977
0.05275, 0.076701
0.05295, 0.077429
0.05315, 0.078161
0.05335, 0.078896
0.05355, 0.079635
0.05375, 0.080378
0.05395, 0.081125
0.05415, 0.081876
0.05435, 0.082631
0.05455, 0.083389
0.05475, 0.084151
0.05495, 0.084918
0.05515, 0.085688
0.05535, 0.086462
0.05555, 0.08724
0.05575, 0.088021
0.05595, 0.088807
0.05615, 0.089597
0.05635, 0.09039
0.05655, 0.091188
0.05675, 0.091989
0.05695, 0.092794
0.05715, 0.093604
0.05735, 0.094417
0.05755, 0.095234
0.05775, 0.096055
0.05795, 0.09688
0.05815, 0.097709
0.05835, 0.098542
0.05855, 0.099379
0.05875, 0.10022
0.05895, 0.10106
0.05915, 0.10191
0.05935, 0.10277
0.05955, 0.10362
0.05975, 0.10448
0.05995, 0.10535
0.06015, 0.10622
0.06035, 0.10709
0.06055, 0.10797
0.06075, 0.10885
0.06095, 0.10973
0.06115, 0.11062
0.06135, 0.11151
0.06155, 0.11241
0.06175, 0.11331
0.06195, 0.11422
0.06215, 0.11513
0.06235, 0.11604
0.06255, 0.11696
0.06275, 0.11788
0.06295, 0.1188
0.06315, 0.11973
0.06335, 0.12067
0.06355, 0.1216
0.06375, 0.12255
0.06395, 0.12349
0.06415, 0.12444
0.06435, 0.1254
0.06455, 0.12635
0.06475, 0.12732
0.06495, 0.12828
0.06515, 0.12925
0.06535, 0.13023
0.06555, 0.13121
0.06575, 0.13219
0.06595, 0.13318
0.06615, 0.13417
0.06635, 0.13516
0.06655, 0.13616
0.06675, 0.13716
0.06695, 0.13817
0.06715, 0.13918
0.06735, 0.1402
0.06755, 0.14122
0.06775, 0.14224
0.06795, 0.14327
0.06815, 0.1443
0.06835, 0.14533
0.06855, 0.14637
0.06875, 0.14742
0.06895, 0.14846
0.06915, 0.14951
0.06935, 0.15057
0.06955, 0.15163
0.06975, 0.15269
0.06995, 0.15376
0.07015, 0.15483
0.07035, 0.15591
0.07055, 0.15699
0.07075, 0.15807
0.07095, 0.15916
0.07115, 0.16025
0.07135, 0.16135
0.07155, 0.16245
0.07175, 0.16356
0.07195, 0.16466
0.07215, 0.16578
0.07235, 0.16689
0.07255, 0.16801
0.07275, 0.16914
0.07295, 0.17027
0.07315, 0.1714
0.07335, 0.17254
0.07355, 0.17368
0.07375, 0.17482
0.07395, 0.17597
0.07415, 0.17712
0.07435, 0.17828
0.07455, 0.17944
0.07475, 0.1806
0.07495, 0.18177
0.07515, 0.18295
0.07535, 0.18412
0.07555, 0.1853
0.07575, 0.18649
0.07595, 0.18768
0.07615, 0.18887
0.07635, 0.19007
0.07655, 0.19127
0.07675, 0.19247
0.07695, 0.19368
0.07715, 0.1949
0.07735, 0.19611
0.07755, 0.19734
0.07775, 0.19856
0.07795, 0.19979
0.07815, 0.20102
0.07835, 0.20226
0.07855, 0.2035
0.07875, 0.20475
0.07895, 0.206
0.07915, 0.20725
0.07935, 0.20851
0.07955, 0.20977
0.07975, 0.21103
0.07995, 0.2123
0.08015, 0.21358
0.08035, 0.21485
0.08055, 0.21614
0.08075, 0.21742
0.08095, 0.21871
0.08115, 0.22
0.08135, 0.2213
0.08155, 0.2226
0.08175, 0.22391
0.08195, 0.22522
0.08215, 0.22653
0.08235, 0.22785
0.08255, 0.22917
0.08275, 0.23049
0.08295, 0.23182
0.08315, 0.23316
0.08335, 0.23449
0.08355, 0.23584
0.08375, 0.23718
0.08395, 0.23853
0.08415, 0.23988
0.08435, 0.24124
0.08455, 0.2426
0.08475, 0.24397
0.08495, 0.24534
0.08515, 0.24671
0.08535, 0.24809
0.08555, 0.24947
0.08575, 0.25085
0.08595, 0.25224
0.08615, 0.25364
0.08635, 0.25503
0.08655, 0.25643
0.08675, 0.25784
0.08695, 0.25925
0.08715, 0.26066
0.08735, 0.26208
0.08755, 0.2635
0.08775, 0.26492
0.08795, 0.26635
0.08815, 0.26779
0.08835, 0.26922
0.08855, 0.27066
0.08875, 0.27211
0.08895, 0.27356
0.08915, 0.27501
0.08935, 0.27647
0.08955, 0.27793
0.08975, 0.27939
0.08995, 0.28086
0.09015, 0.28233
0.09035, 0.28381
0.09055, 0.28529
0.09075, 0.28677
0.09095, 0.28826
0.09115, 0.28975
0.09135, 0.29125
0.09155, 0.29275
0.09175, 0.29425
0.09195, 0.29576
0.09215, 0.29727
0.09235, 0.29879
0.09255, 0.30031
0.09275, 0.30183
0.09295, 0.30336
0.09315, 0.30489
0.09335, 0.30643
0.09355, 0.30797
0.09375, 0.30951
0.09395, 0.31106
0.09415, 0.31261
0.09435, 0.31417
0.09455, 0.31573
0.09475, 0.31729
0.09495, 0.31886
0.09515, 0.32043
0.09535, 0.322
0.09555, 0.32358
0.09575, 0.32516
0.09595, 0.32675
0.09615, 0.32834
0.09635, 0.32994
0.09655, 0.33154
0.09675, 0.33314
0.09695, 0.33474
0.09715, 0.33635
0.09735, 0.33797
0.09755, 0.33959
0.09775, 0.34121
0.09795, 0.34284
0.09815, 0.34447
0.09835, 0.3461
0.09855, 0.34774
0.09875, 0.34938
0.09895, 0.35103
0.09915, 0.35267
0.09935, 0.35433
0.09955, 0.35599
0.09975, 0.35765
0.09995, 0.35931
0.10015, 0.36098
0.10035, 0.36266
0.10055, 0.36433
0.10075, 0.36601
0.10095, 0.3677
0.10115, 0.36939
0.10135, 0.37108
0.10155, 0.37278
0.10175, 0.37448
0.10195, 0.37618
0.10215, 0.37789
0.10235, 0.3796
0.10255, 0.38132
0.10275, 0.38304
0.10295, 0.38476
0.10315, 0.38649
0.10335, 0.38822
0.10355, 0.38996
0.10375, 0.3917
0.10395, 0.39344
0.10415, 0.39519
0.10435, 0.39694
0.10455, 0.39869
0.10475, 0.40045
0.10495, 0.40221
0.10515, 0.40398
0.10535, 0.40575
0.10555, 0.40753
0.10575, 0.40931
0.10595, 0.41109
0.10615, 0.41287
0.10635, 0.41466
0.10655, 0.41646
0.10675, 0.41826
0.10695, 0.42006
0.10715, 0.42186
0.10735, 0.42367
0.10755, 0.42549
0.10775, 0.4273
0.10795, 0.42913
0.10815, 0.43095
0.10835, 0.43278
0.10855, 0.43461
0.10875, 0.43645
0.10895, 0.43829
0.10915, 0.44013
0.10935, 0.44198
0.10955, 0.44384
0.10975, 0.44569
0.10995, 0.44755
0.11015, 0.44942
0.11035, 0.45128
0.11055, 0.45316
0.11075, 0.45503
0.11095, 0.45691
0.11115, 0.4588
0.11135, 0.46068
0.11155, 0.46258
0.11175, 0.46447
0.11195, 0.46637
0.11215, 0.46827
0.11235, 0.47018
0.11255, 0.47209
0.11275, 0.47401
0.11295, 0.47593
0.11315, 0.47785
0.11335, 0.47977
0.11355, 0.4817
0.11375, 0.48364
0.11395, 0.48558
0.11415, 0.48752
0.11435, 0.48947
0.11455, 0.49142
0.11475, 0.49337
0.11495, 0.49533
0.11515, 0.49729
0.11535, 0.49926
0.11555, 0.50122
0.11575, 0.5032
0.11595, 0.50518
0.11615, 0.50716
0.11635, 0.50914
0.11655, 0.51113
0.11675, 0.51312
0.11695, 0.51512
0.11715, 0.51712
0.11735, 0.51913
0.11755, 0.52114
0.11775, 0.52315
0.11795, 0.52516
0.11815, 0.52718
0.11835, 0.52921
0.11855, 0.53124
0.11875, 0.53327
0.11895, 0.53531
0.11915, 0.53735
0.11935, 0.53939
0.11955, 0.54144
0.11975, 0.54349
0.11995, 0.54554
0.12015, 0.5476
0.12035, 0.54967
0.12055, 0.55173
0.12075, 0.5538
0.12095, 0.55588
0.12115, 0.55796
0.12135, 0.56004
0.12155, 0.56213
0.12175, 0.56422
0.12195, 0.56631
0.12215, 0.56841
0.12235, 0.57052
0.12255, 0.57262
0.12275, 0.57473
0.12295, 0.57685
0.12315, 0.57896
0.12335, 0.58109
0.12355, 0.58321
0.12375, 0.58534
0.12395, 0.58748
0.12415, 0.58961
0.12435, 0.59176
0.12455, 0.5939
0.12475, 0.59605
0.12495, 0.5982
0.12515, 0.60036
0.12535, 0.60252
0.12555, 0.60469
0.12575, 0.60686
0.12595, 0.60903
0.12615, 0.61121
0.12635, 0.61339
0.12655, 0.61557
0.12675, 0.61776
0.12695, 0.61995
0.12715, 0.62215
0.12735, 0.62435
0.12755, 0.62655
0.12775, 0.62876
0.12795, 0.63097
0.12815, 0.63319
0.12835, 0.63541
0.12855, 0.63763
0.12875, 0.63986
0.12895, 0.64209
0.12915, 0.64433
0.12935, 0.64657
0.12955, 0.64881
0.12975, 0.65106
0.12995, 0.65331
0.13015, 0.65557
0.13035, 0.65782
0.13055, 0.66009
0.13075, 0.66235
0.13095, 0.66463
0.13115, 0.6669
0.13135, 0.66918
0.13155, 0.67146
0.13175, 0.67375
0.13195, 0.67604
0.13215, 0.67833
0.13235, 0.68063
0.13255, 0.68293
0.13275, 0.68524
0.13295, 0.68755
0.13315, 0.68986
0.13335, 0.69218
0.13355, 0.6945
0.13375, 0.69683
0.13395, 0.69916
0.13415, 0.70149
0.13435, 0.70383
0.13455, 0.70617
0.13475, 0.70852
0.13495, 0.71087
0.13515, 0.71322
0.13535, 0.71558
0.13555, 0.71794
0.13575, 0.7203
0.13595, 0.72267
0.13615, 0.72504
0.13635, 0.72742
0.13655, 0.7298
0.13675, 0.73219
0.13695, 0.73458
0.13715, 0.73697
0.13735, 0.73936
0.13755, 0.74177
0.13775, 0.74417
0.13795, 0.74658
0.13815, 0.74899
0.13835, 0.75141
0.13855, 0.75383
0.13875, 0.75625
0.13895, 0.75868
0.13915, 0.76111
0.13935, 0.76355
0.13955, 0.76599
0.13975, 0.76843
0.13995, 0.77088
0.14015, 0.77333
0.14035, 0.77578
0.14055, 0.77824
0.14075, 0.78071
0.14095, 0.78317
0.14115, 0.78564
0.14135, 0.78812
0.14155, 0.7906
0.14175, 0.79308
0.14195, 0.79557
0.14215, 0.79806
0.14235, 0.80055
0.14255, 0.80305
0.14275, 0.80555
0.14295, 0.80806
0.14315, 0.81057
0.14335, 0.81309
0.14355, 0.8156
0.14375, 0.81813
0.14395, 0.82065
0.14415, 0.82318
0.14435, 0.82572
0.14455, 0.82825
0.14475, 0.8308
0.14495, 0.83334
0.14515, 0.83589
0.14535, 0.83845
0.14555, 0.841
0.14575, 0.84357
0.14595, 0.84613
0.14615, 0.8487
0.14635, 0.85127
0.14655, 0.85385
0.14675, 0.85643
0.14695, 0.85902
0.14715, 0.86161
0.14735, 0.8642
0.14755, 0.8668
0.14775, 0.8694
0.14795, 0.872
0.14815, 0.87461
0.14835, 0.87722
0.14855, 0.87984
0.14875, 0.88246
0.14895, 0.88509
0.14915, 0.88771
0.14935, 0.89035
0.14955, 0.89298
0.14975, 0.89562
0.14995, 0.89827
0.15015, 0.90092
0.15035, 0.90357
0.15055, 0.90622
0.15075, 0.90888
0.15095, 0.91155
0.15115, 0.91422
0.15135, 0.91689
0.15155, 0.91956
0.15175, 0.92224
0.15195, 0.92493
0.15215, 0.92762
0.15235, 0.93031
0.15255, 0.933
0.15275, 0.9357
0.15295, 0.93841
0.15315, 0.94111
0.15335, 0.94382
0.15355, 0.94654
0.15375, 0.94926
0.15395, 0.95198
0.15415, 0.95471
0.15435, 0.95744
0.15455, 0.96018
0.15475, 0.96291
0.15495, 0.96566
0.15515, 0.9684
0.15535, 0.97115
0.15555, 0.97391
0.15575, 0.97667
0.15595, 0.97943
0.15615, 0.9822
0.15635, 0.98497
0.15655, 0.98774
0.15675, 0.99052
0.15695, 0.9933
0.15715, 0.99609
0.15735, 0.99888
0.15755, 1.0017
0.15775, 1.0045
0.15795, 1.0073
0.15815, 1.0101
0.15835, 1.0129
0.15855, 1.0157
0.15875, 1.0185
0.15895, 1.0213
0.15915, 1.0242
0.15935, 1.027
0.15955, 1.0298
0.15975, 1.0327
0.15995, 1.0355
0.16015, 1.0384
0.16035, 1.0412
0.16055, 1.0441
0.16075, 1.0469
0.16095, 1.0498
0.16115, 1.0526
0.16135, 1.0555
0.16155, 1.0584
0.16175, 1.0613
0.16195, 1.0641
0.16215, 1.067
0.16235, 1.0699
0.16255, 1.0728
0.16275, 1.0757
0.16295, 1.0786
0.16315, 1.0815
0.16335, 1.0844
0.16355, 1.0873
0.16375, 1.0903
0.16395, 1.0932
0.16415, 1.0961
0.16435, 1.099
0.16455, 1.102
0.16475, 1.1049
0.16495, 1.1078
0.16515, 1.1108
0.16535, 1.1137
0.16555, 1.1167
0.16575, 1.1196
0.16595, 1.1226
0.16615, 1.1256
0.16635, 1.1285
0.16655, 1.1315
0.16675, 1.1345
0.16695, 1.1375
0.16715, 1.1404
0.16735, 1.1434
0.16755, 1.1464
0.16775, 1.1494
0.16795, 1.1524
0.16815, 1.1554
0.16835, 1.1584
0.16855, 1.1614
0.16875, 1.1645
0.16895, 1.1675
0.16915, 1.1705
0.16935, 1.1735
0.16955, 1.1766
0.16975, 1.1796
0.16995, 1.1826
0.17015, 1.1857
0.17035, 1.1887
0.17055, 1.1918
0.17075, 1.1948
0.17095, 1.1979
0.17115, 1.2009
0.17135, 1.204
0.17155, 1.2071
0.17175, 1.2102
0.17195, 1.2132
0.17215, 1.2163
0.17235, 1.2194
0.17255, 1.2225
0.17275, 1.2256
0.17295, 1.2287
0.17315, 1.2318
0.17335, 1.2349
0.17355, 1.238
0.17375, 1.2411
0.17395, 1.2442
0.17415, 1.2474
0.17435, 1.2505
0.17455, 1.2536
0.17475, 1.2568
0.17495, 1.2599
0.17515, 1.263
0.17535, 1.2662
0.17555, 1.2693
0.17575, 1.2725
0.17595, 1.2757
0.17615, 1.2788
0.17635, 1.282
0.17655, 1.2852
0.17675, 1.2883
0.17695, 1.2915
0.17715, 1.2947
0.17735, 1.2979
0.17755, 1.3011
0.17775, 1.3043
0.17795, 1.3075
0.17815, 1.3107
0.17835, 1.3139
0.17855, 1.3171
0.17875, 1.3203
0.17895, 1.3235
0.17915, 1.3267
0.17935, 1.3299
0.17955, 1.3332
0.17975, 1.3364
0.17995, 1.3396
0.18015, 1.3429
0.18035, 1.3461
0.18055, 1.3494
0.18075, 1.3526
0.18095, 1.3559
0.18115, 1.3592
0.18135, 1.3624
0.18155, 1.3657
0.18175, 1.369
0.18195, 1.3722
0.18215, 1.3755
0.18235, 1.3788
0.18255, 1.3821
0.18275, 1.3854
0.18295, 1.3887
0.18315, 1.392
0.18335, 1.3953
0.18355, 1.3986
0.18375, 1.4019
0.18395, 1.4052
0.18415, 1.4086
0.18435, 1.4119
0.18455, 1.4152
0.18475, 1.4185
0.18495, 1.4219
0.18515, 1.4252
0.18535, 1.4286
0.18555, 1.4319
0.18575, 1.4353
0.18595, 1.4386
0.18615, 1.442
0.18635, 1.4453
0.18655, 1.4487
0.18675, 1.4521
0.18695, 1.4555
0.18715, 1.4588
0.18735, 1.4622
0.18755, 1.4656
0.18775, 1.469
0.18795, 1.4724
0.18815, 1.4758
0.18835, 1.4792
0.18855, 1.4826
0.18875, 1.486
0.18895, 1.4895
0.18915, 1.4929
0.18935, 1.4963
0.18955, 1.4997
0.18975, 1.5032
0.18995, 1.5066
0.19015, 1.51
0.19035, 1.5135
0.19055, 1.5169
0.19075, 1.5204
0.19095, 1.5238
0.19115, 1.5273
0.19135, 1.5308
0.19155, 1.5342
0.19175, 1.5377
0.19195, 1.5412
0.19215, 1.5447
0.19235, 1.5481
0.19255, 1.5516
0.19275, 1.5551
0.19295, 1.5586
0.19315, 1.5621
0.19335, 1.5656
0.19355, 1.5691
0.19375, 1.5726
0.19395, 1.5762
0.19415, 1.5797
0.19435, 1.5832
0.19455, 1.5867
0.19475, 1.5903
0.19495, 1.5938
0.19515, 1.5973
0.19535, 1.6009
0.19555, 1.6044
0.19575, 1.608
0.19595, 1.6115
0.19615, 1.6151
0.19635, 1.6187
0.19655, 1.6222
0.19675, 1.6258
0.19695, 1.6294
0.19715, 1.633
0.19735, 1.6365
0.19755, 1.6401
0.19775, 1.6437
0.19795, 1.6473
0.19815, 1.6509
0.19835, 1.6545
0.19855, 1.6581
0.19875, 1.6617
0.19895, 1.6654
0.19915, 1.669
0.19935, 1.6726
0.19955, 1.6762
0.19975, 1.6799
0.19995, 1.6835
0.20015, 1.6871
0.20035, 1.6908
0.20055, 1.6944
0.20075, 1.6981
0.20095, 1.7017
0.20115, 1.7054
0.20135, 1.7091
0.20155, 1.7127
0.20175, 1.7164
0.20195, 1.7201
0.20215, 1.7237
0.20235, 1.7274
0.20255, 1.7311
0.20275, 1.7348
0.20295, 1.7385
0.20315, 1.7422
0.20335, 1.7459
0.20355, 1.7496
0.20375, 1.7533
0.20395, 1.757
0.20415, 1.7608
0.20435, 1.7645
0.20455, 1.7682
0.20475, 1.7719
0.20495, 1.7757
0.20515, 1.7794
0.20535, 1.7832
0.20555, 1.7869
0.20575, 1.7907
0.20595, 1.7944
0.20615, 1.7982
0.20635, 1.8019
0.20655, 1.8057
0.20675, 1.8095
0.20695, 1.8133
0.20715, 1.817
0.20735, 1.8208
0.20755, 1.8246
0.20775, 1.8284
0.20795, 1.8322
0.20815, 1.836
0.20835, 1.8398
0.20855, 1.8436
0.20875, 1.8474
0.20895, 1.8512
0.20915, 1.855
0.20935, 1.8589
0.20955, 1.8627
0.20975, 1.8665
0.20995, 1.8704
0.21015, 1.8742
0.21035, 1.878
0.21055, 1.8819
0.21075, 1.8857
0.21095, 1.8896
0.21115, 1.8935
0.21135, 1.8973
0.21155, 1.9012
0.21175, 1.9051
0.21195, 1.9089
0.21215, 1.9128
0.21235, 1.9167
0.21255, 1.9206
0.21275, 1.9245
0.21295, 1.9284
0.21315, 1.9323
0.21335, 1.9362
0.21355, 1.9401
0.21375, 1.944
0.21395, 1.9479
0.21415, 1.9518
0.21435, 1.9558
0.21455, 1.9597
0.21475, 1.9636
0.21495, 1.9676
0.21515, 1.9715
0.21535, 1.9754
0.21555, 1.9794
0.21575, 1.9833
0.21595, 1.9873
0.21615, 1.9912
0.21635, 1.9952
0.21655, 1.9992
0.21675, 2.0031
0.21695, 2.0071
0.21715, 2.0111
0.21735, 2.0151
0.21755, 2.0191
0.21775, 2.0231
0.21795, 2.0271
0.21815, 2.0311
0.21835, 2.0351
0.21855, 2.0391
0.21875, 2.0431
0.21895, 2.0471
0.21915, 2.0511
0.21935, 2.0551
0.21955, 2.0592
0.21975, 2.0632
0.21995, 2.0672
0.22015, 2.0713
0.22035, 2.0753
0.22055, 2.0794
0.22075, 2.0834
0.22095, 2.0875
0.22115, 2.0915
0.22135, 2.0956
0.22155, 2.0997
0.22175, 2.1037
0.22195, 2.1078
0.22215, 2.1119
0.22235, 2.116
0.22255, 2.1201
0.22275, 2.1242
0.22295, 2.1283
0.22315, 2.1324
0.22335, 2.1365
0.22355, 2.1406
0.22375, 2.1447
0.22395, 2.1488
0.22415, 2.1529
0.22435, 2.157
0.22455, 2.1612
0.22475, 2.1653
0.22495, 2.1694
0.22515, 2.1736
0.22535, 2.1777
0.22555, 2.1819
0.22575, 2.186
0.22595, 2.1902
0.22615, 2.1943
0.22635, 2.1985
0.22655, 2.2027
0.22675, 2.2068
0.22695, 2.211
0.22715, 2.2152
0.22735, 2.2194
0.22755, 2.2236
0.22775, 2.2278
0.22795, 2.232
0.22815, 2.2362
0.22835, 2.2404
0.22855, 2.2446
0.22875, 2.2488
0.22895, 2.253
0.22915, 2.2572
0.22935, 2.2614
0.22955, 2.2657
0.22975, 2.2699
0.22995, 2.2741
0.23015, 2.2784
0.23035, 2.2826
0.23055, 2.2869
0.23075, 2.2911
0.23095, 2.2954
0.23115, 2.2996
0.23135, 2.3039
0.23155, 2.3082
0.23175, 2.3124
0.23195, 2.3167
0.23215, 2.321
0.23235, 2.3253
0.23255, 2.3296
0.23275, 2.3339
0.23295, 2.3382
0.23315, 2.3425
0.23335, 2.3468
0.23355, 2.3511
0.23375, 2.3554
0.23395, 2.3597
0.23415, 2.364
0.23435, 2.3684
0.23455, 2.3727
0.23475, 2.377
0.23495, 2.3814
0.23515, 2.3857
0.23535, 2.39
0.23555, 2.3944
0.23575, 2.3987
0.23595, 2.4031
0.23615, 2.4075
0.23635, 2.4118
0.23655, 2.4162
0.23675, 2.4206
0.23695, 2.4249
0.23715, 2.4293
0.23735, 2.4337
0.23755, 2.4381
0.23775, 2.4425
0.23805, 2.4491
0.2385, 2.459
0.23918, 2.4739
0.24018, 2.4961
0.24118, 2.5183
0.24218, 2.5407
0.24318, 2.5632
0.24418, 2.5858
0.24518, 2.6084
0.24618, 2.6312
0.24718, 2.6541
0.24818, 2.6771
0.24918, 2.7001
0.25018, 2.7233
0.25118, 2.7466
0.25218, 2.7699
0.25318, 2.7934
0.25418, 2.817
0.25518, 2.8407
0.25618, 2.8645
0.25718, 2.8883
0.25818, 2.9123
0.25918, 2.9364
0.26018, 2.9606
0.26118, 2.9848
0.26218, 3.0092
0.26318, 3.0337
0.26418, 3.0583
0.26518, 3.083
0.26618, 3.1077
0.26718, 3.1326
0.26818, 3.1576
0.26918, 3.1827
0.27018, 3.2079
0.27118, 3.2332
0.27218, 3.2585
0.27318, 3.284
0.27418, 3.3096
0.27518, 3.3353
0.27618, 3.3611
0.27718, 3.387
0.27818, 3.413
0.27918, 3.439
0.28018, 3.4652
0.28118, 3.4915
0.28218, 3.5179
0.28318, 3.5444
0.28418, 3.571
0.28518, 3.5977
0.28618, 3.6245
0.28718, 3.6513
0.28818, 3.6783
0.28918, 3.7054
0.29018, 3.7326
0.29118, 3.7599
0.29218, 3.7873
0.29318, 3.8148
0.29418, 3.8424
0.29518, 3.8701
0.29618, 3.8979
0.29718, 3.9258
0.29818, 3.9538
0.29918, 3.9819
0.30018, 4.01
0.30118, 4.0383
0.30218, 4.0667
0.30318, 4.0952
0.30418, 4.1238
0.30518, 4.1525
0.30618, 4.1813
